field_id,label,widget_id,type,data_type,category,subcategory,page,risk_score,risk_tier,fill_deterministic,fill_llm_eligible,fill_human_required,fill_source,validators
defendant,Defendant,W001,text,text,party_attr,defendant,0,0,green,Y,,,case_dict,
defendants_dob_mmddyyyy,Defendants DOB mmddyyyy,W002,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
superior_court,Superior Court,W003,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
district_court,District Court,W004,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
unified_criminal_docket,Unified Criminal Docket,W005,text,text,case_constant,docket_no,0,0,green,Y,,,case_dict,
county,County,W006,text,text,case_constant,county,0,0,green,Y,,,case_dict,
location_town,Location Town,W007,text,text,case_constant,county,0,0,green,Y,,,case_dict,
text1,Text1,W008,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
1_defendant_was_convicted_of_the_following_crime_of_name_of_crime,1 Defendant was convicted of the following crime of name of crime,W009,text,text,party_attr,defendant,0,0,green,Y,,,case_dict,
on_mmddyyyy,on mmddyyyy,W010,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
date_mmddyyyy,Date mmddyyyy,W011,text,text,narrative_derived,date,0,5,green,,Y,,llm_over_narrative,
undefined,undefined,W012,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
1,1,W013,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
2,2,W014,text,text,narrative_derived,free_text,0,5,green,,Y,,llm_over_narrative,
defendants_attorney_and_maine_bar_no,Defendants Attorney and Maine Bar No,W015,text,text,party_attr,attorney,0,0,green,Y,,,case_dict,
